ref_cat,x_coord,y_coord
9279609DF1797G,2.0344968275288,41.3469665405521
9279610DF1797G,2.03443725827934,41.3469613568509
9279611DF1797G,2.03437536234553,41.3469599367586
9279615DF1797G,2.03410844825865,41.3469358085315
9279616DF1797G,2.03405246720951,41.3469304745968
9279617DF1797G,2.03399858952864,41.3469284010012
9279618DF1797G,2.0339368464402,41.3469247300737
9279620DF1797G,2.03381282795254,41.3469129699609
9279621DF1797G,2.0337526865348,41.3469060696713
9279624DF1797G,2.03365801084234,41.3473592541699
9279631DF1797G,2.03434263348485,41.3476298222782
9279632DF1797G,2.03440297740837,41.3476392460675
9279633DF1797G,2.03445484760708,41.3476477880524
9279634DF1797G,2.03451726859724,41.347654166649
9279635DF1797G,2.03463200730893,41.3476711626027
9280608DF1798A,2.03439581273232,41.3477762805311
9280609DF1798A,2.0343051099382,41.3477666920627
9280610DF1798A,2.03423287113665,41.3477614019382
9280611DF1798A,2.03416273307828,41.3477595522599
9280612DF1798A,2.03409929523144,41.3477410948486
9280613DF1798A,2.03405186978012,41.3477310587314
9280614DF1798A,2.03398430952338,41.3477246367423
9280615DF1798A,2.03392436274898,41.3477126038843
9280617DF1798A,2.03380838706001,41.3477146027241
9280618DF1798A,2.0337483893927,41.347714098983
9280619DF1798A,2.03357116873615,41.3476625289983
9280620DF1798A,2.03351509148677,41.3478657182629
9280621DF1798A,2.03350352468085,41.3479284936637
9280622DF1798A,2.03349117983681,41.347987299216
9280623DF1798A,2.03348677619643,41.3480183382016
9280624DF1798A,2.03346638121773,41.3481041887978
9280625DF1798A,2.03345891767336,41.348140066147
9280626DF1798A,2.03341590936165,41.3482920222042
9281910DF1798A,2.03338533495927,41.3484114754326
9281911DF1798A,2.03336793244264,41.3484808673661
9281912DF1798A,2.03334170660517,41.3485810809981
9281913DF1798A,2.03332452265949,41.3486599326615
9281914DF1798A,2.03352471272174,41.3487265583474
9281915DF1798A,2.03328377057954,41.3488532521515
9282301DF1798C,2.03313009482357,41.3506275243855
9282302DF1798C,2.03350074159532,41.3506463109614
9282303DF1798C,2.03371242295534,41.3505506271741
9282304DF1798C,2.03377990228713,41.3502716902909
9282305DF1798C,2.03382997688009,41.3500703421672
9282306DF1798C,2.0337672683422,41.350059006642
9282307DF1798C,2.0337109673753,41.3500508775187
9282308DF1798C,2.03365833562869,41.3500452112104
9282309DF1798C,2.03359258849319,41.3500372729338
9282310DF1798C,2.03349930650897,41.3500240591572
9282311DF1798C,2.03341599109302,41.3500158831556
9282312DF1798C,2.03335778719325,41.3500071073497
9282313DF1798C,2.03330302411562,41.3500000718477
9282314DF1798C,2.03324378186263,41.349988765155
9282315DF1798C,2.03318011293305,41.3499857982397
9282316DF1798C,2.03312854099038,41.3499812214959
9282317DF1798C,2.03301546485944,41.3499727951587
9282318DF1798C,2.03299911630335,41.3500355303044
9282319DF1798C,2.03297719198215,41.3501115497292
9282320DF1798C,2.03296616807999,41.3501860393929
9282321DF1798C,2.03294449202386,41.3502372001298
9282323DF1798C,2.03291416905227,41.3503880014844
9283701DF1798C,2.03386952180857,41.3506215743347
9283702DF1798C,2.03446613864561,41.3504594019361
9283703DF1798C,2.03436229199814,41.3501418260491
9283704DF1798C,2.03405152106075,41.3500997649859
9366406DF1796E,2.03568779941411,41.3360802876483
9366425DF1796E,2.03554381670946,41.3365239638267
9378501DF1797G,2.03638174576195,41.3470126043864
9378504DF1797G,2.03592919308879,41.3469808006927
9378508DF1797G,2.03535085854454,41.3461983342752
9378509DF1797G,2.03508078808594,41.3461695880092
9378510DF1797G,2.0349086576953,41.3463563119444
9378511DF1797G,2.03487014007723,41.3466091905993
9378512DF1797G,2.03497961632592,41.3469015022593
9378513DF1797G,2.03530678125932,41.3469251427181
9378514DF1797G,2.03553805357724,41.3469426641983
9378515DF1797G,2.03563878945204,41.3469526960707
9381203DF1798A,2.03471700359041,41.3485930754267
9381205DF1798A,2.0345280435922,41.3485672600493
9381206DF1798A,2.03437917552358,41.3485462845364
9381207DF1798A,2.03435387512417,41.3486163309522
9381210DF1798A,2.03456537366483,41.3492444888379
9382101DF1798C,2.03458998385151,41.3499493540083
9382102DF1798A,2.03461855071209,41.3498119586715
9382103DF1798A,2.03465254378528,41.3496713661328
9382104DF1798A,2.03468891669584,41.3495234073719
9382105DF1798A,2.03460875444893,41.3493746512084
9382106DF1798A,2.03436800828162,41.3493424561609
9382107DF1798A,2.03416681366279,41.3494406612306
9382108DF1798A,2.03412717158583,41.3495832779475
9382109DF1798A,2.03412867360729,41.3496191405045
9382110DF1798A,2.03412848757412,41.349696423509
9382111DF1798A,2.03409035937575,41.3497608675962
9382112DF1798A,2.03417815256542,41.3498461851031
9382113DF1798A,2.03406058573317,41.3498585294867
9382114DF1798A,2.03409111748583,41.3499845308005
9382115DF1798A,2.03417518602643,41.3499902806024
9479301DF1798A,2.03592431974437,41.3478135059436
9479302DF1797G,2.03601618867046,41.347638718791
9479303DF1797G,2.03606034214289,41.3474329963719
9479309DF1797G,2.03542410025939,41.3470425934669
9479310DF1797G,2.03533184021331,41.3470575833121
9479311DF1797G,2.0352047420959,41.3471653287991
9479314DF1797G,2.03502103089271,41.3473509649476
9479315DF1797G,2.0350000990825,41.3474328480167
9479316DF1797G,2.03498177850935,41.3474916937039
9479317DF1797G,2.03496325024251,41.3475726961662
9479318DF1798A,2.03495910063128,41.3476189600657
9479319DF1798A,2.03495088742817,41.3476651898881
9479320DF1798A,2.03493223763658,41.3477139443722
9479321DF1798A,2.03524037986244,41.3477147265292
9479322DF1798A,2.03535888892989,41.3477354464532
9479323DF1798A,2.03552769097551,41.3477582091172
9479501DF1798B,2.03711705982685,41.34795635283
9479502DF1797H,2.03688713720134,41.3476361027643
9479503DF1797H,2.03677825887996,41.3474890893867
9479504DF1797G,2.03625506975065,41.3473755378859
9479505DF1797G,2.03622525653026,41.3475167064212
9479506DF1797G,2.03619278587219,41.3476678510461
9479507DF1798A,2.03617836258473,41.3477218654983
9479508DF1798A,2.03661374763477,41.3479131379158
9481105DF1798A,2.03499706866845,41.3478566268226
9481106DF1798A,2.03490080268429,41.3478514058624
9481109DF1798A,2.03462872731386,41.3478122830558
9481111DF1798A,2.03451088981049,41.3479888328773
9481112DF1798A,2.03448141027469,41.3481152313902
9481114DF1798A,2.03472212903283,41.3484645810067
9870604DF1797B,2.04131890012943,41.3393409549203
9870605DF1797B,2.04134855070236,41.3392994969849
9870606DF1797B,2.04097814147492,41.3389591684816
9870607DF1797B,2.04100716345548,41.3389279739934
9870608DF1797B,2.04092147330904,41.3390255322198
9870612DF1797B,2.0409666642682,41.3393504506061
9870613DF1797B,2.04088987159534,41.3391918183395
9871901DF1797B,2.04096692044142,41.3404979235604
9871902DF1797B,2.04105189532731,41.3404166630196
9871903DF1797B,2.04114772180656,41.3403289173216
9871904DF1797B,2.04125178657398,41.3402335837629
9871909DF1797B,2.04141168855503,41.3398351610324
9871910DF1797B,2.04131646660941,41.3397758188258
9871916DF1797B,2.04059199202268,41.3393332759981
9871917DF1797B,2.04058520211407,41.3393805990705
9871918DF1797B,2.04056019707346,41.3394230863659
9871923DF1797B,2.04032000230047,41.3396079901794
9871924DF1797B,2.04025362143534,41.3396764343952
9871929DF1797B,2.04005583852318,41.3399193395979
9871930DF1797B,2.04009274660194,41.3399453189433
9871932DF1797B,2.04027222630718,41.3400617520522
9871933DF1797B,2.0403394069791,41.34010167523
9871935DF1797B,2.04070016475043,41.3403261783723
9871936DF1797B,2.04079834808963,41.3403873472748
9969402DF1797B,2.0425678510194,41.3390308637001
9969403DF1797B,2.04260803078201,41.3389966990661
9969404DF1797B,2.042681569885,41.3389207466836
9969409DF2706G,2.04310734643434,41.3385247129462
9969410DF2706G,2.04318068800389,41.3384621798361
9969411DF2706G,2.04302274405747,41.3382951277528
9969412DF2706G,2.04290013321619,41.3382208767932
9969413DF1796H,2.04281160950118,41.3381612312133
9969416DF1796H,2.04212779863995,41.3379700764572
9969417DF1796H,2.0420604083504,41.3380097792711
9969418DF1796H,2.04201043521126,41.3380435018978
9969419DF1796H,2.0419718805088,41.3380728157825
9969420DF1796H,2.04193506608843,41.3380975502932
9969423DF1796H,2.04167861484838,41.338283222428
9969424DF1796H,2.04161922256707,41.3383235320319
9969427DF1796H,2.04185197884878,41.3386210977022
9969430DF1797B,2.04207432294899,41.3387648174432
9969432DF1797B,2.04222839172578,41.3388373494215
9970901DF1797B,2.04171393968377,41.3398194829642
9970902DF1797B,2.04201763290537,41.3395341302656
9970903DF1797B,2.04197181981188,41.3394143989537
9970905DF1797B,2.04206770993128,41.339281345053
9970906DF1797B,2.04221802899492,41.3393406948166
9970909DF1797B,2.04200849254746,41.3389019047574
9970911DF1797B,2.04152255950994,41.3388435432552
9970912DF1797B,2.04151824166592,41.3387956772347
9970914DF1797B,2.04151373253577,41.3385815303498
9970915DF1797B,2.04153615420003,41.3389352631999
9970916DF1797B,2.04154978722078,41.3390243712731
9970917DF1797B,2.04159093936535,41.3390869561153
9970918DF1797B,2.04156758896004,41.3391552189882
9970919DF1797B,2.0415712466283,41.3391992062625
9970920DF1797B,2.04159198714781,41.3393660185425
9970921DF1797B,2.04159437124975,41.3394235065235
9970924DF1797B,2.04166635892995,41.3397877405123
9971601DF2707A,2.04276509602604,41.3402848232263
9971604DF2707A,2.04300017914369,41.3400814063497
9971606DF2707A,2.04307835415,41.3400154005769
9971607DF2707A,2.04311548122878,41.3399775172968
9971608DF2707A,2.0431320515153,41.3399314463748
9971609DF2707A,2.04318805166392,41.3399024573047
9971610DF2707A,2.04322559730638,41.3398686308624
9971611DF2707A,2.04330309793112,41.3397343421479
9971617DF1797B,2.04234177771145,41.3394434197985
9971618DF1797B,2.04228041936877,41.3394955132559
9971620DF1797B,2.04215873700324,41.3396025010173
9971621DF1797B,2.04213453437134,41.3396392305063
9971622DF1797B,2.0418423087656,41.33990053877
9971623DF1797B,2.04198856012044,41.3399847157814
9971625DF1797B,2.04217135310565,41.3400954987649
9971626DF1797B,2.04222035781701,41.3401279734616
9971627DF1797B,2.04226899672612,41.3401527886821
9971629DF1797B,2.04237198803405,41.3402284984013
9971630DF1797B,2.04245142707975,41.3402802321553
9971631DF1797B,2.04249226544716,41.3403072342633
9972504DF2707C,2.04300754207958,41.3412601945098
9972505DF2707C,2.04308290443354,41.3411904722698
9972506DF2707C,2.04314190661061,41.3411361069264
9972507DF2707C,2.04320070085531,41.341087774876
9972510DF1797B,2.04278658406344,41.3407517727834
9972511DF1797B,2.04236540448898,41.3408981543554
9972512DF1797D,2.04225776828825,41.3409925584362
9972513DF1797D,2.04218316456052,41.3410594040372
9972515DF1797D,2.04208566634545,41.3412041544061
9972517DF2707C,2.04304787595989,41.3412155822719
